City,Date,High,Low,Precipitation
New York,12/29/2014,6.67,1.11,0.0
New York,12/30/2014,1.11,-2.22,0.0
New York,12/31/2014,0.0,-2.78,0.0
New York,1/1/2015,3.89,-2.78,0.0
New York,1/2/2015,5.56,1.67,0.0
New York,1/3/2015,5.56,0.56,1.8
New York,1/4/2015,13.33,5.0,0.76
New York,1/5/2015,9.44,-6.11,0.0
New York,1/6/2015,-5.56,-7.22,0.13
New York,1/7/2015,-5.0,-12.78,0.0
New York,1/8/2015,-6.11,-13.33,0.0
New York,1/9/2015,0.56,-7.22,0.18
New York,1/10/2015,-5.0,-8.89,0.0
New York,1/11/2015,2.78,-7.78,0.0
New York,1/12/2015,3.89,1.67,0.91
New York,1/13/2015,2.22,-8.33,0.0
New York,1/14/2015,0.0,-8.89,0.0
New York,1/15/2015,1.67,-3.89,0.0
New York,1/16/2015,6.11,-6.67,0.0
New York,1/17/2015,0.0,-8.33,0.0
New York,1/18/2015,5.56,-0.56,5.33
New York,1/19/2015,5.56,2.22,0.0
New York,1/20/2015,4.44,0.0,0.0
New York,1/21/2015,2.22,-3.89,0.0
New York,1/22/2015,4.44,-0.56,0.0
New York,1/23/2015,3.89,-2.22,0.0
New York,1/24/2015,3.89,0.56,1.83
New York,1/25/2015,5.56,-0.56,0.0
New York,1/26/2015,-0.56,-5.56,1.22
New York,1/27/2015,-1.11,-6.67,0.91
New York,1/28/2015,1.11,-8.89,0.0
New York,1/29/2015,2.22,-7.22,0.05
New York,1/30/2015,3.33,-7.22,0.15
New York,1/31/2015,-3.33,-10.56,0.0
New York,2/1/2015,2.22,-6.67,0.08
New York,2/2/2015,1.11,-10.0,2.59
New York,2/3/2015,-3.33,-10.56,0.0
New York,2/4/2015,6.11,-4.44,0.0
New York,2/5/2015,5.56,-10.0,0.0
New York,2/6/2015,-2.78,-11.11,0.0
New York,2/7/2015,4.44,-3.89,0.05
New York,2/8/2015,2.78,-1.67,0.0
New York,2/9/2015,-1.67,-3.89,0.23
New York,2/10/2015,4.44,-3.33,0.03
New York,2/11/2015,1.11,-5.56,0.0
New York,2/12/2015,4.44,-8.89,0.0
New York,2/13/2015,-6.11,-13.33,0.0
New York,2/14/2015,0.0,-8.89,0.05
New York,2/15/2015,-3.89,-15.56,0.0
New York,2/16/2015,-6.11,-16.11,0.0
New York,2/17/2015,-2.78,-10.0,0.36
New York,2/18/2015,0.56,-7.22,0.0
New York,2/19/2015,-2.78,-13.33,0.0
New York,2/20/2015,-7.22,-16.67,0.0
New York,2/21/2015,0.0,-10.56,1.55
New York,2/22/2015,6.11,0.0,0.25
New York,2/23/2015,3.33,-13.33,0.0
New York,2/24/2015,-4.44,-15.56,0.0
New York,2/25/2015,2.78,-6.67,0.0
New York,2/26/2015,0.0,-6.11,0.0
New York,2/27/2015,-1.11,-7.78,0.0
New York,2/28/2015,-1.67,-10.56,0.0
New York,3/1/2015,-0.56,-4.44,1.32
New York,3/2/2015,3.89,-2.78,0.0
New York,3/3/2015,2.78,-5.56,1.7
New York,3/4/2015,7.22,1.67,0.64
New York,3/5/2015,4.44,-7.22,1.93
New York,3/6/2015,-2.78,-11.11,0.0
New York,3/7/2015,3.33,-7.78,0.0
New York,3/8/2015,9.44,2.78,0.0
New York,3/9/2015,12.22,4.44,0.03
New York,3/10/2015,11.67,3.89,1.17
New York,3/11/2015,15.0,6.67,0.03
New York,3/12/2015,8.33,2.22,0.0
New York,3/13/2015,6.11,-0.56,0.0
New York,3/14/2015,10.56,4.44,2.06
New York,3/15/2015,6.67,2.22,0.0
New York,3/16/2015,11.11,1.67,0.0
New York,3/17/2015,13.89,1.11,0.05
New York,3/18/2015,3.89,-1.67,0.0
New York,3/19/2015,6.11,-1.67,0.0
New York,3/20/2015,3.33,-1.67,1.02
New York,3/21/2015,8.33,-1.67,0.0
New York,3/22/2015,6.11,-2.22,0.0
New York,3/23/2015,3.33,-5.0,0.0
New York,3/24/2015,7.22,-3.33,0.0
New York,3/25/2015,9.44,1.11,0.13
New York,3/26/2015,16.67,5.56,0.81
New York,3/27/2015,7.78,3.89,0.69
New York,3/28/2015,4.44,-3.33,0.0
New York,3/29/2015,7.78,-3.89,0.0
New York,3/30/2015,12.22,2.22,0.0
New York,3/31/2015,8.33,1.67,0.43
New York,4/1/2015,10.56,0.0,0.0
New York,4/2/2015,19.44,5.0,0.0
New York,4/3/2015,17.78,15.0,0.1
New York,4/4/2015,15.56,5.56,0.03
New York,4/5/2015,16.11,5.56,0.0
New York,4/6/2015,17.22,5.56,0.0
New York,4/7/2015,16.67,5.56,0.38
New York,4/8/2015,7.22,2.78,0.0
New York,4/9/2015,6.11,2.78,0.0
New York,4/10/2015,13.33,3.89,0.43
New York,4/11/2015,13.89,6.67,0.0
New York,4/12/2015,18.89,6.11,0.0
New York,4/13/2015,20.0,10.0,0.0
New York,4/14/2015,18.33,12.78,0.03
New York,4/15/2015,22.22,10.56,0.0
New York,4/16/2015,17.78,11.11,0.0
New York,4/17/2015,21.67,12.78,0.2
New York,4/18/2015,26.67,15.0,0.0
New York,4/19/2015,17.78,8.89,0.0
New York,4/20/2015,13.89,7.78,3.48
New York,4/21/2015,18.33,11.11,0.51
New York,4/22/2015,20.56,8.89,0.13
New York,4/23/2015,11.11,5.0,0.0
New York,4/24/2015,11.11,3.89,0.0
New York,4/25/2015,16.67,3.33,0.0
New York,4/26/2015,17.78,7.78,0.0
New York,4/27/2015,16.67,9.44,0.0
New York,4/28/2015,21.67,10.0,0.0
New York,4/29/2015,25.56,10.0,0.0
New York,4/30/2015,19.44,8.89,0.0
New York,5/1/2015,17.22,9.44,0.0
New York,5/2/2015,23.33,8.89,0.0
New York,5/3/2015,26.67,10.56,0.0
New York,5/4/2015,29.44,13.89,0.0
New York,5/5/2015,29.44,18.89,0.0
New York,5/6/2015,22.78,15.0,0.0
New York,5/7/2015,26.67,13.33,0.0
New York,5/8/2015,27.78,13.33,0.0
New York,5/9/2015,21.11,13.89,0.0
New York,5/10/2015,28.33,16.11,0.0
New York,5/11/2015,28.89,21.11,0.0
New York,5/12/2015,30.0,17.78,0.0
New York,5/13/2015,21.11,11.67,0.0
New York,5/14/2015,22.78,10.0,0.0
New York,5/15/2015,23.89,12.78,0.0
New York,5/16/2015,23.89,13.89,0.76
New York,5/17/2015,28.33,17.78,0.05
New York,5/18/2015,23.89,15.56,0.0
New York,5/19/2015,26.67,15.0,0.0
New York,5/20/2015,19.44,12.22,0.0
New York,5/21/2015,16.67,11.11,0.0
New York,5/22/2015,23.33,12.78,0.0
New York,5/23/2015,21.11,9.44,0.0
New York,5/24/2015,27.22,13.33,0.0
New York,5/25/2015,29.44,17.78,0.0
New York,5/26/2015,31.11,19.44,0.0
New York,5/27/2015,29.44,21.11,0.2
New York,5/28/2015,29.44,21.11,0.0
New York,5/29/2015,29.44,18.33,0.0
New York,5/30/2015,29.44,19.44,0.0
New York,5/31/2015,30.56,13.89,3.71
New York,6/1/2015,14.44,10.56,1.83
New York,6/2/2015,12.78,10.0,0.94
New York,6/3/2015,21.11,11.11,0.0
New York,6/4/2015,18.33,12.22,0.0
New York,6/5/2015,21.11,12.78,0.33
New York,6/6/2015,24.44,15.56,0.48
New York,6/7/2015,23.33,12.78,0.0
New York,6/8/2015,26.11,17.22,0.15
New York,6/9/2015,28.33,20.0,0.03
New York,6/10/2015,27.78,18.33,0.0
New York,6/11/2015,31.67,22.22,0.0
New York,6/12/2015,31.11,22.78,0.0
New York,6/13/2015,30.0,22.22,0.0
New York,6/14/2015,31.11,18.89,0.91
New York,6/15/2015,28.33,17.78,1.45
New York,6/16/2015,26.11,18.33,0.69
New York,6/17/2015,27.78,18.89,0.0
New York,6/18/2015,21.67,17.78,0.0
New York,6/19/2015,30.56,20.0,0.0
New York,6/20/2015,23.89,17.78,0.0
New York,6/21/2015,31.11,21.67,1.63
New York,6/22/2015,30.56,21.11,0.0
New York,6/23/2015,32.22,23.89,0.05
New York,6/24/2015,28.89,20.0,0.0
New York,6/25/2015,28.33,18.33,0.0
New York,6/26/2015,27.22,20.56,0.0
New York,6/27/2015,21.67,14.44,2.84
New York,6/28/2015,22.78,16.67,0.74
New York,6/29/2015,24.44,17.22,0.0
New York,6/30/2015,27.78,20.0,0.1
New York,7/1/2015,27.78,20.56,0.99
New York,7/2/2015,26.67,20.56,0.0
New York,7/3/2015,27.78,18.89,0.0
New York,7/4/2015,23.89,20.56,0.0
New York,7/5/2015,28.33,20.0,0.0
New York,7/6/2015,28.33,22.22,0.0
New York,7/7/2015,31.11,23.89,0.3
New York,7/8/2015,31.11,25.0,0.0
New York,7/9/2015,26.11,20.0,0.76
New York,7/10/2015,28.89,22.22,0.0
New York,7/11/2015,31.11,20.56,0.0
New York,7/12/2015,31.67,22.22,0.0
New York,7/13/2015,31.11,22.78,0.0
New York,7/14/2015,27.78,22.78,1.07
New York,7/15/2015,27.22,22.22,0.3
New York,7/16/2015,26.67,17.78,0.0
New York,7/17/2015,27.22,19.44,0.0
New York,7/18/2015,29.44,21.67,0.81
New York,7/19/2015,33.89,25.56,0.0
New York,7/20/2015,34.44,27.78,0.0
New York,7/21/2015,31.67,23.33,0.0
New York,7/22/2015,29.44,20.56,0.0
New York,7/23/2015,30.0,20.0,0.0
New York,7/24/2015,30.56,21.11,0.0
New York,7/25/2015,31.11,20.56,0.0
New York,7/26/2015,32.22,23.33,0.0
New York,7/27/2015,30.0,21.67,0.91
New York,7/28/2015,35.0,23.89,0.0
New York,7/29/2015,35.56,25.56,0.0
New York,7/30/2015,30.56,24.44,4.95
New York,7/31/2015,31.67,22.22,0.0
New York,8/1/2015,31.67,23.89,0.0
New York,8/2/2015,31.67,21.67,0.0
New York,8/3/2015,32.22,23.89,0.0
New York,8/4/2015,31.67,20.56,1.09
New York,8/5/2015,30.56,22.22,0.0
New York,8/6/2015,28.33,19.44,0.0
New York,8/7/2015,28.89,20.56,0.0
New York,8/8/2015,27.78,20.0,0.0
New York,8/9/2015,29.44,20.0,0.0
New York,8/10/2015,28.89,21.11,0.0
New York,8/11/2015,27.22,21.67,2.97
New York,8/12/2015,29.44,21.67,0.0
New York,8/13/2015,28.33,19.44,0.0
New York,8/14/2015,31.11,19.44,0.0
New York,8/15/2015,33.33,22.78,0.0
New York,8/16/2015,33.89,24.44,0.0
New York,8/17/2015,35.0,25.56,0.0
New York,8/18/2015,32.22,22.78,0.74
New York,8/19/2015,30.56,25.0,0.0
New York,8/20/2015,30.0,25.0,0.03
New York,8/21/2015,30.56,21.67,0.81
New York,8/22/2015,30.0,20.56,0.0
New York,8/23/2015,29.44,21.11,0.0
New York,8/24/2015,30.56,22.78,0.0
New York,8/25/2015,32.22,22.78,0.0
New York,8/26/2015,29.44,19.44,0.0
New York,8/27/2015,27.78,19.44,0.0
New York,8/28/2015,27.78,17.22,0.0
New York,8/29/2015,30.56,19.44,0.0
New York,8/30/2015,32.22,22.22,0.33
New York,8/31/2015,32.78,24.44,0.0
New York,9/1/2015,32.22,24.44,0.0
New York,9/2/2015,32.78,23.33,0.0
New York,9/3/2015,33.89,23.33,0.0
New York,9/4/2015,29.44,22.22,0.0
New York,9/5/2015,28.33,19.44,0.0
New York,9/6/2015,30.56,18.33,0.0
New York,9/7/2015,33.33,21.11,0.0
New York,9/8/2015,36.11,24.44,0.0
New York,9/9/2015,32.22,24.44,0.0
New York,9/10/2015,26.11,21.11,4.01
New York,9/11/2015,27.22,18.89,0.0
New York,9/12/2015,26.11,20.56,0.74
New York,9/13/2015,26.67,16.67,0.1
New York,9/14/2015,25.0,15.0,0.0
New York,9/15/2015,28.89,16.67,0.0
New York,9/16/2015,31.11,18.89,0.0
New York,9/17/2015,31.67,20.0,0.0
New York,9/18/2015,30.56,20.0,0.0
New York,9/19/2015,28.33,20.0,0.0
New York,9/20/2015,26.11,17.78,0.0
New York,9/21/2015,22.78,15.0,0.0
New York,9/22/2015,21.67,16.67,0.0
New York,9/23/2015,26.67,15.0,0.0
New York,9/24/2015,27.78,15.56,0.0
New York,9/25/2015,24.44,17.22,0.0
New York,9/26/2015,22.22,16.11,0.0
New York,9/27/2015,21.67,13.33,0.0
New York,9/28/2015,25.56,18.33,0.0
New York,9/29/2015,28.33,22.22,0.28
New York,9/30/2015,26.11,15.0,3.2
New York,10/1/2015,17.78,13.33,0.23
New York,10/2/2015,13.89,8.89,2.74
New York,10/3/2015,12.78,9.44,0.89
New York,10/4/2015,17.22,11.67,0.0
New York,10/5/2015,19.44,11.11,0.0
New York,10/6/2015,22.78,11.11,0.0
New York,10/7/2015,22.78,14.44,0.0
New York,10/8/2015,22.22,15.0,0.0
New York,10/9/2015,25.56,16.11,2.26
New York,10/10/2015,18.33,10.0,0.0
New York,10/11/2015,20.56,11.67,0.0
New York,10/12/2015,25.0,13.33,0.0
New York,10/13/2015,22.22,16.11,0.03
New York,10/14/2015,20.56,13.89,0.0
New York,10/15/2015,17.78,10.56,0.0
New York,10/16/2015,17.78,11.67,0.0
New York,10/17/2015,13.33,5.56,0.0
New York,10/18/2015,10.0,3.33,0.0
New York,10/19/2015,11.67,1.67,0.0
New York,10/20/2015,21.11,8.89,0.0
New York,10/21/2015,24.44,13.89,0.0
New York,10/22/2015,23.89,14.44,0.0
New York,10/23/2015,18.33,7.22,0.0
New York,10/24/2015,13.89,4.44,0.0
New York,10/25/2015,20.0,8.89,0.13
New York,10/26/2015,14.44,7.78,0.0
New York,10/27/2015,15.0,7.22,0.0
New York,10/28/2015,20.56,11.67,3.56
New York,10/29/2015,22.78,13.89,0.1
New York,10/30/2015,16.11,8.89,0.0
New York,10/31/2015,13.33,5.56,0.0
Los Angeles,10/1/2010,32.22,21.67,0.0
Los Angeles,10/2/2010,32.22,20.0,0.0
Los Angeles,10/3/2010,26.67,18.89,0.0
Los Angeles,10/4/2010,20.0,16.11,0.25
Los Angeles,10/5/2010,21.67,16.67,0.0
Los Angeles,10/6/2010,21.11,16.67,0.76
Los Angeles,10/7/2010,23.89,16.67,0.0
Los Angeles,10/8/2010,27.22,15.0,0.0
Los Angeles,10/9/2010,31.11,16.67,0.0
Los Angeles,10/10/2010,33.89,17.22,0.0
Los Angeles,10/11/2010,31.11,19.44,0.0
Los Angeles,10/12/2010,27.78,18.89,0.0
Los Angeles,10/13/2010,26.67,18.33,0.0
Los Angeles,10/14/2010,25.0,18.89,0.0
Los Angeles,10/15/2010,23.33,19.44,0.0
Los Angeles,10/16/2010,21.67,19.44,0.0
Los Angeles,10/17/2010,20.56,18.33,0.03
Los Angeles,10/18/2010,21.67,18.33,0.0
Los Angeles,10/19/2010,23.33,17.78,0.1
Los Angeles,10/20/2010,20.56,18.33,0.15
Los Angeles,10/21/2010,21.11,18.33,0.0
Los Angeles,10/22/2010,20.56,15.56,0.05
Los Angeles,10/23/2010,21.11,15.56,0.0
Los Angeles,10/24/2010,21.67,13.89,0.3
Los Angeles,10/25/2010,23.33,16.11,0.2
Los Angeles,10/26/2010,22.22,13.33,0.0
Los Angeles,10/27/2010,27.78,12.78,0.0
Los Angeles,10/28/2010,28.89,14.44,0.0
Los Angeles,10/29/2010,26.11,12.78,0.0
Los Angeles,10/30/2010,20.0,13.33,0.53
Los Angeles,10/31/2010,20.0,12.22,0.0
Los Angeles,11/1/2010,28.89,12.22,0.0
Los Angeles,11/2/2010,32.22,14.44,0.0
Los Angeles,11/3/2010,36.11,17.22,0.0
Los Angeles,11/4/2010,35.56,18.33,0.0
Los Angeles,11/5/2010,31.11,18.33,0.0
Los Angeles,11/6/2010,23.33,15.0,0.0
Los Angeles,11/7/2010,20.56,13.89,0.0
Los Angeles,11/8/2010,20.0,12.78,0.41
Los Angeles,11/9/2010,20.0,9.44,0.0
Los Angeles,11/10/2010,18.89,8.89,0.0
Los Angeles,11/11/2010,23.33,10.0,0.0
Los Angeles,11/12/2010,24.44,8.33,0.0
Los Angeles,11/13/2010,27.22,10.56,0.0
Los Angeles,11/14/2010,25.56,11.11,0.0
Los Angeles,11/15/2010,24.44,11.67,0.0
Los Angeles,11/16/2010,21.11,10.56,0.0
Los Angeles,11/17/2010,21.67,12.22,0.0
Los Angeles,11/18/2010,20.56,10.0,0.0
Los Angeles,11/19/2010,16.67,13.89,0.03
Los Angeles,11/20/2010,17.78,10.0,0.08
Los Angeles,11/21/2010,16.11,9.44,0.53
Los Angeles,11/22/2010,16.11,7.22,0.0
Los Angeles,11/23/2010,16.11,8.89,0.0
Los Angeles,11/24/2010,15.56,8.33,0.0
Los Angeles,11/25/2010,17.22,5.56,0.0
Los Angeles,11/26/2010,20.0,6.67,0.0
Los Angeles,11/27/2010,16.67,5.0,0.3
Los Angeles,11/28/2010,14.44,6.67,0.0
Los Angeles,11/29/2010,17.22,6.11,0.0
Los Angeles,11/30/2010,19.44,3.89,0.0
Los Angeles,12/1/2010,22.78,8.89,0.0
Los Angeles,12/2/2010,23.33,8.33,0.0
Los Angeles,12/3/2010,21.67,8.89,0.0
Los Angeles,12/4/2010,17.78,10.0,0.0
Los Angeles,12/5/2010,20.0,10.0,0.74
Los Angeles,12/6/2010,20.0,10.56,0.08
Los Angeles,12/7/2010,25.0,8.89,0.0
Los Angeles,12/8/2010,22.78,9.44,0.0
Los Angeles,12/9/2010,20.56,9.44,0.0
Los Angeles,12/10/2010,22.78,10.56,0.0
Los Angeles,12/11/2010,25.56,10.56,0.0
Los Angeles,12/12/2010,29.44,14.44,0.0
Los Angeles,12/13/2010,26.67,11.11,0.0
Los Angeles,12/14/2010,15.56,10.56,0.0
Los Angeles,12/15/2010,16.11,12.22,0.0
Los Angeles,12/16/2010,17.22,11.67,0.08
Los Angeles,12/17/2010,13.89,11.67,0.69
Los Angeles,12/18/2010,16.11,13.89,3.02
Los Angeles,12/19/2010,17.22,13.89,7.11
Los Angeles,12/20/2010,16.11,12.22,3.35
Los Angeles,12/21/2010,14.44,11.67,2.26
Los Angeles,12/22/2010,16.11,11.11,4.32
Los Angeles,12/23/2010,16.67,10.0,0.0
Los Angeles,12/24/2010,20.0,8.33,0.0
Los Angeles,12/25/2010,16.67,8.33,1.6
Los Angeles,12/26/2010,17.22,8.89,0.69
Los Angeles,12/27/2010,19.44,6.11,0.0
Los Angeles,12/28/2010,18.89,7.22,0.0
Los Angeles,12/29/2010,13.89,9.44,2.06
Los Angeles,12/30/2010,12.78,7.22,0.0
Los Angeles,12/31/2010,13.89,2.78,0.0
Los Angeles,1/1/2011,15.0,7.22,0.0
Los Angeles,1/2/2011,11.11,7.22,1.19
Los Angeles,1/3/2011,13.89,6.67,0.28
Los Angeles,1/4/2011,17.78,6.11,0.0
Los Angeles,1/5/2011,19.44,7.78,0.0
Los Angeles,1/6/2011,21.11,10.56,0.0
Los Angeles,1/7/2011,17.22,9.44,0.0
Los Angeles,1/8/2011,15.56,10.56,0.0
Los Angeles,1/9/2011,15.56,8.89,0.0
Los Angeles,1/10/2011,17.22,7.22,0.0
Los Angeles,1/11/2011,17.78,10.0,0.0
Los Angeles,1/12/2011,22.22,8.89,0.0
Los Angeles,1/13/2011,23.89,11.11,0.0
Los Angeles,1/14/2011,26.67,10.56,0.0
Los Angeles,1/15/2011,27.78,10.56,0.0
Los Angeles,1/16/2011,27.22,11.11,0.0
Los Angeles,1/17/2011,28.89,12.78,0.0
Los Angeles,1/18/2011,27.78,15.56,0.0
Los Angeles,1/19/2011,21.11,11.67,0.0
Los Angeles,1/20/2011,25.0,10.0,0.0
Los Angeles,1/21/2011,23.89,9.44,0.0
Los Angeles,1/22/2011,21.67,8.89,0.0
Los Angeles,1/23/2011,25.0,8.89,0.0
Los Angeles,1/24/2011,23.89,8.33,0.0
Los Angeles,1/25/2011,24.44,9.44,0.0
Los Angeles,1/26/2011,25.0,8.89,0.0
Los Angeles,1/27/2011,23.89,8.33,0.0
Los Angeles,1/28/2011,23.33,9.44,0.0
Los Angeles,1/29/2011,19.44,7.22,0.0
Los Angeles,1/30/2011,14.44,9.44,0.53
Los Angeles,1/31/2011,18.33,7.22,0.0
Los Angeles,2/1/2011,17.22,9.44,0.0
Los Angeles,2/2/2011,17.78,5.0,0.0
Los Angeles,2/3/2011,16.67,3.89,0.0
Los Angeles,2/4/2011,18.89,6.11,0.0
Los Angeles,2/5/2011,19.44,7.22,0.0
Los Angeles,2/6/2011,24.44,9.44,0.0
Los Angeles,2/7/2011,26.11,10.56,0.0
Los Angeles,2/8/2011,19.44,11.67,0.0
Los Angeles,2/9/2011,21.11,8.89,0.0
Los Angeles,2/10/2011,20.56,6.67,0.0
Los Angeles,2/11/2011,23.89,8.33,0.0
Los Angeles,2/12/2011,26.67,11.11,0.0
Los Angeles,2/13/2011,21.67,10.0,0.0
Los Angeles,2/14/2011,18.33,9.44,0.0
Los Angeles,2/15/2011,17.78,12.22,0.0
Los Angeles,2/16/2011,16.67,8.89,1.65
Los Angeles,2/17/2011,15.56,6.11,0.0
Los Angeles,2/18/2011,16.67,10.0,1.35
Los Angeles,2/19/2011,14.44,7.22,2.31
Los Angeles,2/20/2011,15.0,5.0,0.0
Los Angeles,2/21/2011,15.56,6.67,0.0
Los Angeles,2/22/2011,16.67,6.11,0.0
Los Angeles,2/23/2011,16.11,7.22,0.0
Los Angeles,2/24/2011,15.56,6.67,0.0
Los Angeles,2/25/2011,13.89,10.0,2.46
Los Angeles,2/26/2011,13.33,6.11,0.58
Los Angeles,2/27/2011,14.44,5.56,0.0
Los Angeles,2/28/2011,18.89,5.0,0.0
Los Angeles,3/1/2011,17.22,6.11,0.0
Los Angeles,3/2/2011,18.33,8.33,0.38
Los Angeles,3/3/2011,19.44,11.11,0.03
Los Angeles,3/4/2011,23.89,11.11,0.0
Los Angeles,3/5/2011,26.11,11.67,0.0
Los Angeles,3/6/2011,17.22,10.56,0.0
Los Angeles,3/7/2011,19.44,12.22,0.0
Los Angeles,3/8/2011,21.11,11.11,0.0
Los Angeles,3/9/2011,29.44,11.67,0.0
Los Angeles,3/10/2011,26.67,11.67,0.0
Los Angeles,3/11/2011,21.67,11.11,0.0
Los Angeles,3/12/2011,18.89,10.56,0.0
Los Angeles,3/13/2011,20.0,10.0,0.0
Los Angeles,3/14/2011,22.22,10.56,0.0
Los Angeles,3/15/2011,24.44,13.33,0.0
Los Angeles,3/16/2011,21.11,12.22,0.0
Los Angeles,3/17/2011,21.67,12.22,0.0
Los Angeles,3/18/2011,20.0,10.56,0.0
Los Angeles,3/19/2011,15.56,11.11,0.08
Los Angeles,3/20/2011,13.33,10.0,6.15
Los Angeles,3/21/2011,14.44,8.89,0.41
Los Angeles,3/22/2011,16.11,8.33,0.0
Los Angeles,3/23/2011,16.67,7.78,0.99
Los Angeles,3/24/2011,16.67,6.67,0.38
Los Angeles,3/25/2011,16.67,10.0,1.17
Los Angeles,3/26/2011,15.0,9.44,0.0
Los Angeles,3/27/2011,17.78,11.67,0.48
Los Angeles,3/28/2011,19.44,10.0,0.0
Los Angeles,3/29/2011,21.67,10.0,0.0
Los Angeles,3/30/2011,27.22,11.67,0.0
Los Angeles,3/31/2011,33.33,14.44,0.0
Los Angeles,4/1/2011,31.67,16.11,0.0
Los Angeles,4/2/2011,20.56,15.0,0.0
Los Angeles,4/3/2011,19.44,13.89,0.0
Los Angeles,4/4/2011,26.11,12.22,0.0
Los Angeles,4/5/2011,22.22,12.78,0.0
Los Angeles,4/6/2011,21.67,13.89,0.0
Los Angeles,4/7/2011,17.78,10.0,0.0
Los Angeles,4/8/2011,14.44,7.22,0.0
Los Angeles,4/9/2011,16.11,7.22,0.0
Los Angeles,4/10/2011,20.0,10.56,0.0
Los Angeles,4/11/2011,21.67,10.56,0.0
Los Angeles,4/12/2011,21.67,12.22,0.0
Los Angeles,4/13/2011,17.78,12.22,0.0
Los Angeles,4/14/2011,24.44,11.11,0.0
Los Angeles,4/15/2011,29.44,13.89,0.0
Los Angeles,4/16/2011,32.78,17.22,0.0
Los Angeles,4/17/2011,25.0,16.11,0.0
Los Angeles,4/18/2011,19.44,13.89,0.0
Los Angeles,4/19/2011,21.11,13.33,0.0
Los Angeles,4/20/2011,20.56,13.33,0.0
Los Angeles,4/21/2011,20.0,13.33,0.0
Los Angeles,4/22/2011,20.56,13.89,0.0
Los Angeles,4/23/2011,20.56,13.89,0.0
Los Angeles,4/24/2011,19.44,14.44,0.0
Los Angeles,4/25/2011,21.11,12.78,0.0
Los Angeles,4/26/2011,25.0,13.89,0.0
Los Angeles,4/27/2011,29.44,14.44,0.0
Los Angeles,4/28/2011,26.11,14.44,0.0
Los Angeles,4/29/2011,23.33,13.89,0.0
Los Angeles,4/30/2011,26.67,12.78,0.0
Los Angeles,5/1/2011,28.33,14.44,0.0
Los Angeles,5/2/2011,30.56,15.0,0.0
Los Angeles,5/3/2011,33.89,16.67,0.0
Los Angeles,5/4/2011,32.78,16.67,0.0
Los Angeles,5/5/2011,28.89,13.89,0.0
Los Angeles,5/6/2011,23.89,13.89,0.0
Los Angeles,5/7/2011,21.11,14.44,0.0
Los Angeles,5/8/2011,19.44,12.78,0.0
Los Angeles,5/9/2011,20.56,12.78,0.08
Los Angeles,5/10/2011,20.56,11.67,0.0
Los Angeles,5/11/2011,22.78,13.33,0.0
Los Angeles,5/12/2011,24.44,13.33,0.0
Los Angeles,5/13/2011,23.33,14.44,0.0
Los Angeles,5/14/2011,19.44,13.89,0.0
Los Angeles,5/15/2011,18.89,11.67,0.18
Los Angeles,5/16/2011,18.33,10.56,0.0
Los Angeles,5/17/2011,18.89,10.56,0.46
Los Angeles,5/18/2011,19.44,11.67,0.43
Los Angeles,5/19/2011,21.11,13.33,0.0
Los Angeles,5/20/2011,22.22,12.22,0.0
Los Angeles,5/21/2011,22.78,12.78,0.0
Los Angeles,5/22/2011,21.11,14.44,0.0
Los Angeles,5/23/2011,20.0,13.33,0.0
Los Angeles,5/24/2011,21.67,11.67,0.0
Los Angeles,5/25/2011,23.89,13.33,0.0
Los Angeles,5/26/2011,22.78,13.89,0.0
Los Angeles,5/27/2011,23.89,13.89,0.0
Los Angeles,5/28/2011,22.78,13.89,0.0
Los Angeles,5/29/2011,22.78,13.33,0.0
Los Angeles,5/30/2011,24.44,13.33,0.0
Los Angeles,5/31/2011,22.22,12.22,0.0
Los Angeles,6/1/2011,20.56,12.22,0.0
Los Angeles,6/2/2011,23.33,12.78,0.0
Los Angeles,6/3/2011,25.0,13.33,0.0
Los Angeles,6/4/2011,21.67,13.89,0.0
Los Angeles,6/5/2011,23.33,13.33,0.0
Los Angeles,6/6/2011,21.67,13.89,0.0
Los Angeles,6/7/2011,23.33,13.89,0.0
Los Angeles,6/8/2011,21.11,15.0,0.0
Los Angeles,6/9/2011,20.56,14.44,0.0
Los Angeles,6/10/2011,20.56,15.0,0.0
Los Angeles,6/11/2011,20.56,15.0,0.0
Los Angeles,6/12/2011,21.67,15.0,0.0
Los Angeles,6/13/2011,22.78,15.0,0.0
Los Angeles,6/14/2011,24.44,14.44,0.0
Los Angeles,6/15/2011,25.56,14.44,0.0
Los Angeles,6/16/2011,21.67,16.11,0.0
Los Angeles,6/17/2011,22.22,15.56,0.03
Los Angeles,6/18/2011,23.33,15.56,0.0
Los Angeles,6/19/2011,20.56,15.56,0.0
Los Angeles,6/20/2011,25.0,15.56,0.0
Los Angeles,6/21/2011,26.67,15.56,0.0
Los Angeles,6/22/2011,25.0,16.11,0.0
Los Angeles,6/23/2011,26.11,16.11,0.0
Los Angeles,6/24/2011,25.0,16.67,0.0
Los Angeles,6/25/2011,25.0,16.11,0.0
Los Angeles,6/26/2011,26.67,15.0,0.0
Los Angeles,6/27/2011,27.78,15.56,0.0
Los Angeles,6/28/2011,25.56,16.67,0.0
Los Angeles,6/29/2011,23.89,16.67,0.0
Los Angeles,6/30/2011,27.22,15.56,0.0
Los Angeles,7/1/2011,29.44,17.22,0.0
